article_url,all_names
https://www.fox10phoenix.com/news/navajo-nation-leaders-commend-new-laws-to-address-crisis-of-missing-and-murdered-indigenous-women,"Canadian First Nations,57;Old City Hall,82;Jonathan Nez,472;Vice President Myron Lizer,503;Donald Trump,526;Not Invisible Act,581;Not Invisible Act,764;President Trump,1027;Indian Country,1115;Navajo Nation Vice President Myron,1161;Savanna LaFontaine-Greywind,1458;Spirit Lake Tribe,1483;North Dakota,1506;Urban Indian Health Institute,2281;Alaska Native,2366;American Indian,2386"
https://www.msn.com/en-ca/news/canada/george-floyd-protests-anti-racism-demonstrations-set-to-continue-across-canada/ar-BB157SbI,"Adrian Wyld People,163;George Floyd,375;Justin Trudeau,466;Derek Chauvin,741;Lives Matter,1231;Parliament Hill,1301;Prime Minister Justin,1354;Northern Alberta First Nations,1408;Indigenous Canadians,2031;First Nations,2349;New Brunswick,2373;George Floyd,2430"
https://www.theglobeandmail.com/canada/article-rcmp-killings-of-indigenous-people-intensify-calls-for-police-reform/,"New Brunswick,109;Metepenagiag Mi'kmaq Nation,283;Rodney Levi,397;New Brunswick,477;Boom Road Pentecostal Church,533;Prime Minister Justin Trudeau,1105;Brenda Lucki,1211;New Brunswick,1516;Tla-o-qui-aht First Nation,1638;Edmundston Police Department,1738;New Brunswick,1953;New Brunswick,2235;Jullie Rogers-Marsh,2624;First Nations National Chief Perry Bellegarde,2909;First Nations,3160;Liz Power,3291;Public Safety Minister Bill Blair,3349;First Nations,3758;New Brunswick,3810;New Brunswick,3999;Aboriginal Affairs,4031;Wolastoqey Nation,4198;New Brunswick,4215;Brodie MacLeod,5340;Tracy Cloud,6173;Carmella Levy,6514;New Brunswick,6922;Madawaska Maliseet First Nation,7013;Rainier Ward,8244"
https://panow.com/2020/06/17/police-shootings-new-brunswick-premier-to-meet-with-first-nations-chiefs/,"New Brunswick,36;First Nations,71;New Brunswick Premier Blaine Higgs,147;First Nations,233"
https://medicinehatnews.com/news/national-news/2020/10/11/quebec-police-say-suspect-arrested-after-two-children-found-dead-in-wendake/,"The Canadian Press,23;Huron-Wendat First Nation,185;Quebec City,383;Canadian Press,960"
https://www.chrisd.ca/2020/01/17/jaeda-vanderwal-indigenous-woman-family-probe-death/,"Kelly Geraldine Malone,37;Jaeda Vanderwal,95;Linda Beaulieu,148;Manitoba Chiefs,331;Kelly Malone,410;Jaeda Vanderwal,593;Natalie Beaulieu,855;Manitoba Chief,952;Jay Murray,1156;First Nations Police Service,2074;Sandy Bay First Nation,2129;Linda Beaulieu,2276;Elyssa McIvor,2385;Chief Danny Smyth,3915;Chief Arlen Dumas,3978;Manitoba Chiefs,4013;Tina Fontaine,4060"
https://www.cbc.ca/news/canada/new-brunswick/ned-bear-wood-carvings-1.5409472,"Ned Bear,9;Atlantic Canadian,45;Christmas Eve,171;Atlantic Canada,405;Beaverbrook Art Gallery,470;John Leroux,653;First Nation,885;New Brunswick College,1003;Nova Scotia College,1078;First Nations University,1129;Ned Bear,1483;Percy Sacobie,1518;Charles Gaffney,1538;Beaverbrook Art Gallery,1594;Beaverbrook Art Gallery,1847;First Nations,1943;Ned Bear,2007;Fredericton High School,2080;New Brunswick College,2296;East Coast,2536;Fredericton High School,2836;Fredericton High,3300"
https://medicinehatnews.com/news/national-news/2020/01/16/family-of-indigenous-woman-critical-of-winnipeg-police-probe-into-her-death/,"Kelly Geraldine,20;Jaeda Vanderwal,205;Natalie Beaulieu,467;Manitoba Chief,564;Jay Murray,768;First Nations Police Service,1686;Sandy Bay First Nation,1741;Linda Beaulieu,1888;Elyssa McIvor,1997;Chief Danny Smyth,3510;Chief Arlen Dumas,3573;Manitoba Chiefs,3608;Tina Fontaine,3655"
https://www.castanet.net/news/Canada/312472/Advocates-marking-MMIW-remembrance-day-note-death-of-Indigenous-woman-in-hospital,"Joyce Echaquan,151;First Nations Quebec-Labrador,757;Mayor Valerie Plante,916;First Nations,1180;First Nations,1738;First Nations Women,1950;Minister Justin Trudeau,2016"
https://www.theglobeandmail.com/opinion/article-reconciliation-isnt-dead-it-never-truly-existed/,"Seven Fallen Feathers,194;Hard Truths,236;Northern City,255;Shaughnessy Cohen Prize,310;First Nations,924;Indian Act,1589;Status Indian,1662;Indian Residential Schools,1751;First Nations,2124;Senator Murray Sinclair,2678;First Nations,4068;Jesse Wente,4222;Marion Buller,4521;National Inquiry,4560;Murdered Indigenous Women,4603;Prime Minister Justin Trudeau,5034;United Nations Security Council,5435;Canadian Human Rights Tribunal,5629;First Nations,5670;Racial Discrimination,5753;Amnesty International,5779;Morice River Bridge,6205;Supreme Court,6539;Six Nations,7116;Haudenosaunee Confederacy,7627;Six Nations,7835;Via Rail,7929;Bay Street,8080;Conservative Leader Andrew Scheer,8161;Peter MacKay,8215;United Nations Declaration,9245;Indigenous Peoples,9281;John Horgan,9639;Minister Trudeau,9934;Prime Minister,10331;Prime Minister,10471;Regional Chief RoseAnne Archibald,10631;Taykwa Tagamou Nation,10656;Minister Trudeau,10703;First Nations,10731;Indigenous Leaders,10865;God Save,11363;Kingfisher Lake First Nation,11520;Royal Proclamation,12344;Prime Minister,12673"
https://ottawacitizen.com/opinion/columnists/morley-whats-the-future-for-a-canadian-child-born-in-2020,"New Year,37;Fuse Insights,1016;First Nations,2089;Spirit Bear Plan,2189;New Year,4071"
https://www.castanetkamloops.net/news/BC/488660/First-Nations-leader-says-little-change-for-women-s-safety-since-Pickton-murders,"Marilyn Slett,51;British Columbia,199;Robert Pickton,277;British Columbia,453;Robert Pickton,526;Marilyn Slett,662;Heiltsuk Tribal Council,695;Bella Bella,710;Service Canada,1314;Port-Cartier Institution,1438;Red Dress Alert,2009;Port Coquitlam,2165;Lynn Papin,2631;Georgina Papin,2664;First Nations,3183"
https://lethbridgeherald.com/news/national-news/2020/01/16/family-of-indigenous-woman-critical-of-winnipeg-police-probe-into-her-death/,"Kelly Geraldine Malone,27;Canadian Press,51;Grand Chief,104;Manitoba Assembly,129;First Nation,181;Manitoba Chiefs,273;Jaeda Vanderwal,588;Natalie Beaulieu,850;Manitoba Chief,947;Jay Murray,1151;First Nations Police Service,2069;Sandy Bay First Nation,2124;Linda Beaulieu,2271;Elyssa McIvor,2380;Chief Danny Smyth,3893;Chief Arlen Dumas,3956;Manitoba Chiefs,3991;Tina Fontaine,4038;Canadian Press,4493"
https://www.theglobeandmail.com/politics/article-rcmp-commissioner-faces-grilling-on-systemic-racism/,"Brenda Lucki,59;Commissioner Lucki,374;Commissioner Lucki,1287;Gail Johnson,1372;Commissioner Lucki,2035;Commissioner Lucki,2443;Minister Justin Trudeau,2570;Commissioner Lucki,2748;Public Safety Minister Bill Blair,2893;Toronto Police,3207;Civilian Review,3426;Complaints Commission,3452;First Nations,4455;First Nations Policing,4657;First Nation,4736;First Nations National Chief Perry Bellegarde,4818;First Nations,4866"
https://www.theglobeandmail.com/politics/article-rcmp-commissioner-seeks-to-revive-morale-among-mounties/,"Brenda Lucki,58;Commissioner Lucki,383;First Nations,590;Rodney Levi,721;New Brunswick,738;Prime Minister Justin,1109;Commissioner Lucki,1288;Public Safety Minister Bill,1377;Nova Scotia,1707;Commissioner Lucki,2054;National Police Federation,3142;Brian Sauv,3282;Jack Harris,3449;Commissioner Lucki,3536;Senator Lillian Dyck,4147;Nishnawbe Aski Nation Grand Chief Alvin,4191;Prime Minister,4242;First Nations National Chief Perry Bellegarde,4534"
https://lethbridgeherald.com/news/national-news/2020/01/06/poems-by-man-who-killed-indigenous-woman-removed-from-parliamentary-website/,"The Canadian Press,23;Manitoba Legislature,108;Stephen Brown,305;Stephen Brown,663;Steven Kummerfield,907;Alex Ternowetsky,944;Pamela George,1019;First Nations,1040;George Elliott Clarke,1153;Canadian Heritage,1320;Heritage Minister Steven Guilbeault,1369"
https://www.prokerala.com/news/articles/a1078009.html,"Canadian Prime Minister Justin Trudeau,65;Prime Minister,1804;First Nation,2465"
https://www.bbc.co.uk/news/world-us-canada-53954965,"Canadian Prime Minister Justin Trudeau,39;Sir John,241;Premier Fran,1086;Sir John,1167;First Nation,2140;Christopher Columbus,2843;United Kingdom,2920;King Leopold,3036;Democratic Republic,3125"
https://www.castanet.net/news/Canada/302965/Metis-minister-revolted-by-police-brutality-against-indigenous,"Northern Affairs Dan Vandal,71;Affairs Minister Dan Vandal,119;Alberta First Nations,1060;Allan Adam,1082;New Brunswick,1269;Chantel Moore,1304;Rodney Levi,1409"
https://www.castanet.net/edition/news-story-278136-4-.htm,"Lynn Beyak,50;Lynn Beyak,109;Indigenous Peoples,172;Ontario Federation,1708;Indigenous Friendship Centres,1741;Pierre Legault,2216"
https://www.theglobeandmail.com/canada/alberta/article-kenney-rejects-ndp-call-to-fire-speech-writer-who-called-residential/,"Premier Jason Kenney,53;Paul Bunner,416;Rachel Notley,1386;Canadian Aboriginal,2327;First Nations,2706;Aboriginal Indigenous Opportunities Corporation,2805;National Centre,3277"
https://www.cbc.ca/books/21-middle-grade-and-ya-books-to-read-in-spring-2020-1.5497317,"Malcolm Tweedy,158;Penguin Teen,176;Sheena Kamal,212;Fight Like,238;Muay Thai,450;Fight Like,539;Lost Ones,654;Emerging Writer Prize,708;She Fights Like,761;Tanya Lloyd,840;Puffin Canada,886;Lloyd Kyi,1430;Shadow Warrior,1578;Orca Books,1661;Runa Unnursd,1746;Learning Seventeen,2451;Unbroken Hearts,2475;Mystery Queen,2514;Marthe Jocelyn,2542;Tundra Books,2603;Mystery Queen,2639;Agatha Christie,2852;Mermaid Dance Room,2992;Mystery Queen,3302;Aggie Morton,3364;Mystery Queen,3383;Invisible Enemy,3493;Wednesday Books,3639;Megan Gunter,3657;New York Times,3692;Courtney Summers,3728;Some Girls Are,4501;John Spray Mystery,4557;Will See You Again,4586;HighWater Press,4631;Main Press,4657;Will See You Again,4682;Lisa Boivin,4735;Will See You Againis,5128;Will See You Againis,5197;Rehabilitation Sciences Institute,5316;Toronto Faculty,5349;Deninu Kue First,5398;Will See You Again,5427;Missing Auntie,5478;Second Story Press,5546;Missing Auntie,5620;Mighty Muskrats Mystery,5687;Windy Lake First Nation,5749;First Nations,6116;Missing Auntieis,6168;Missing Auntie,6242;Misipawistik Cree,6330;Second Story Press,6529;North America,6678;Marsha Forchuk,7133;Pajama Press,7159;Last Airlift,7262;One Step,7275;Marsha Forchuk Skrypuch,7337;Forchuk Skrypuch,7504;Too Young,7669;Don't Tell,7699;Annick Press,7805;Than Words,7827;Kathy Kacer,7861;Heroes Quartet,7886;Second World,7940;Than Words,8524;Silver Birch,8720;Red Maple,8735;Jewish Book Awards,8758;Vanishing House,8817;Tundra Books,8868;Vanishing Houseispart,8913;Lucy Crisp,8981;Esther Wren,9066;Vanishing House,9401;Miss Moon,9587;Farak River,9637;Michelle Aung,9664;Annick Press,9686;Julian Shnider,9706;Farak River,9738;Michelle Aung Thintackles,9769;Rohingya Hasina,9894;Sit Tat,10091;Farak River,10374;Michelle Aung Thin,10396;Michelle Aung Thin,10519;Monsoon Bride,10647;Farak Riveris,10681;Barbara Radecki,11403;Julie Anna Tang,11639;South Korea-born,12412;Jeff Szpirglas,12682;Orca Books,12735;Jeff Szpirglas,12940;Twilight Zone,13127;Jeff Szpirglas,13457;Wild Cards,13540;Just Can't Help,13597;For Tigers,13797;Micah Ricardo Riedl,13867;Pajama Press,13885;Southern Sea,14459;Literary Award,14548;Holiday House,14689;Prairie Fire,14709;Oil Watch,14919;Thousand Nights,15416;Amy Mathers Teen Book Award,15506;Groundwood Books,15636;Snow White Motel,15668;Tim Wynne-Jones,15720;Snow White Motel,15832;Vietnam War,16049;Snow White Motel,16095;Starlight Claim,16277;Ruinous Sweepand The Maestro,16315;Governor General,16373;Edgar Award,16436;Vicky Metcalf Award,16474;Four Nights,16558;Serapio Ittusardjuat,16612;Inhabit Media,16667;How I Survived,16688;Serapio Ittusardjuat,16714;Dundurn Press,17414;Tasha Spillett-Sumner,18131;HighWater Press,18187"
https://www.theglobeandmail.com/canada/article-newfoundland-and-labrador-reinstates-aquaculture-licences-after-mass/,"Minister Gerry Byrne,202;Northern Harvest Sea Farms,270;Memorial University,445;Marine Institute,463;Newfoundland Indigenous,542;Marine Institute,572;Northern Harvest Sea Farms,972"
https://theturtleislandnews.com/index.php/2020/06/23/senate-committee-says-beyak-has-learned-recommends-suspension-be-rescinded/,"Lynn Beyak,82;Indigenous Peoples,241;Jonathan Black-Branch,1153;Pierre Legault,2140;Ontario Federation,2790;Indigenous Friendship Centres,2823"
https://edmontonsun.com/news/national/canadians-killed-in-iran-plan-crash-include-university-profs-students/wcm/56e97dcf-ab4e-4a1f-9436-7f8494dd86a5,"Ukrainian Airlines,137;Ukraine International Airlines Boeing,316;Pouneh Gourji,492;Reza Akbari,644;Iranian Heritage Society,691;Mojgan Daneshmand,2558;Heritage Society,2711;Pedram Mousavi,2758;Pedram Mousavi,2933;Mojgan Daneshmand,2970;Tehran International Airport,3119;Hossein Saghlatoon,3792;Ghanimat Azdahri,4165;Milad Ghasemi Ariani,4276;Faisal Moola,4379;Indigenous Peoples,4531;Ghanimat Azdahri,4670;Faisal Moola,4962;Mansour Esnaashary Esfahani,5137;York Region District School Board,5719;Minister Justin Trudeau,5863;Minister Francois-Philippe Champagne,6482;Ukraine International Airlines Flight,6709;Philippe Champagne,6968;Oxford University,7502;Ukraine Airlines,7648;Pedram Mousavi,7683;Mojgan Daneshmand,7705;Air India,7984;Atlantic Ocean,8032;Air India,8440;Ocean Ranger,8595;L'Isle Verte,9389"
https://www.niagarafallsreview.ca/opinion/contributors/2020/07/07/indigenous-peoples-are-more-than-feathers-and-drums.html,"All Canadians,14;First Peoples,1326;Minister Justin Trudeau,1618;North West Mounted Police,1981;National Inquiry,2441;Murdered Indigenous Women,2484;Ontario Native Women,2610;Native Women,2849;First Peoples,3738;Welland Tribune,3920;Native Women,4192"
https://edmonton.ctvnews.ca/fort-chipewyan-s-stop-signs-now-in-cree-dene-and-english-1.5209982,"Fort Chipewyan,44;Mayor Don Scott,151;Wood Buffalo,343;Reconciliation Calls,475;K'ai Taile Market,907;Athabasca Delta Community,949;Teri Villebrun,1068;Athabasca Chipewyan First Nation,1121;Holy Angels Residential School,1218;Fort Chipewyan,1523;United Nations Educational,1874;Cultural Organization,1921;First Nations,2176;First Nations,2319;First Nations,2560;Reconciliation Calls,2691;First Nation,2801"
https://www.sapiens.org/language/language-revitalization/,"New Zealand,591;United Nations,1289;International Year,1338;Indigenous Languages,1362;International Decade,1453;Ige Carmen Cutamijo,2122;Peje Picanerai,2141;Anna Luisa Daigneault,2279;Living Tongues Institute,2366;Endangered Languages,2391;Pacific Islands,2480;Philippe Tsaronsere Meilleur,2908;Native Montreal,2951;New Zealand,3438;New Zealand,4574;Archives New,4656;Native Montreal,5325;James Bay Cree,5398;Living Tongues Institute,7654;Okun Radio,8205;Latin America,8953;Federal Telecommunications,9091;Broadcasting Law,9112;Supreme Court,9252;Rising Voices,10851;Talking Dictionary,10985;Living Tongues Institute,11021;Endangered Languages,11046;First Nations,11349;Amherst Street,11427;Indigenous Kanien'k,11454;Kuhpani Yoyani Luhchi Yoroni,12637;Tunica Language Working Group,12670;Andrew Abdalian,12789;Tunica-Biloxi Tribe,13169;Native Americans,13239;Haliwa-Saponi Historic Legacy Project,13631;North Carolina,13649;Haliwa-Saponi Indian Tribe,14257;Stoney Creek,14373;Red Clay,14387;Chickahominy Indian Tribe,14677"
https://www.cbc.ca/radio/unreserved/death-and-dying-how-indigenous-communities-grieve-survive-and-thrive-1.5441767,"Mason Buffalo,790;Samson Cree Nation,865;Mike Kelly,1115;Shxw'Ow'Hamel First Nation,1174;Ossie Michelin,1339;Northern Indigenous,1445;Frances Elizabeth Moore,1863;Hope For Wellness,2104"
https://ca.news.yahoo.com/awards-created-memory-young-b-173048209.html,"Ethiopian Airlines,129;United Nations Environment Assembly,345;Addis Ababa,438;Vancouver Island,528;Comox Valley,551;Vancouver Island University,648;Canadian Parks Council,785;Suzanne Camp,936;Micah Messent Memorial Indigenous Award,1254;Comox Valley,1303;Indigenous Studies,1335;Micah Messent Memorial Environment Award,1390;Pacific Rim National,2042;Canadian Parks Council,2149;Micah Messent Young Professional Award,2266"
https://www.thestar.com/news/canada/2020/01/17/teen-in-government-care-believed-to-have-frozen-to-death-in-alberta.html,"Services Minister Rebecca Schulz,284;Samson Cree First Nation,636;Chief Vernon,856;First Nation,1034;Rocky Mountain House,1124;Rocky Mountain House,1475;Rocky Mountain House,1686;Alberta Child,1827;Youth Advocate,1846"
http://www.kelownadailycourier.ca/news/national_news/article_868873e6-77f8-5c15-a4c5-c22e10467fe5.html,"Premier Jason Kenney,31;Indigenous Participation,338;Major Projects,356;First Nations,523;Woodland Cree First Nation,634;Indigenous Litigation Fund,768;Impact Assessment,923;Indian Resource Council,1282;Canadian Press,1708"
https://www.niagarafallsreview.ca/ts/news/canada/2020/09/07/it-is-urgent-mmiwg-commissioner-calls-for-indigenous-bodies-to-oversee-police-in-canada.html,"Canadian Press,472;Public Safety Canada,1232;Justice Department,1807;First Nations,2003;George Floyd,2462;Eishia Hudson,2769;Jason Collins,2797;Stewart Andrews,2831;Regis Korchinski-Paquet,3014;Special Investigation Unit,3199;New Brunswick,3456;Chantel Moore,3498;Chief Arlen Dumas,4014;Manitoba Chiefs,4049;First Nations,4068;Aboriginal Justice Inquiry,4179;Helen Betty Osborne,4244;John Joseph Harper,4327;First Nations,5083"
https://infotel.ca/newsitem/kenney-indigenous/cp1697227425,"Premier Jason Kenney,112;Indigenous Participation,161;Major Projects,179;Premier Jason Kenney,336;Indigenous Participation,643;Major Projects,661;First Nations,828;Woodland Cree First Nation,939;Indigenous Litigation Fund,1073;Impact Assessment,1228;Indian Resource Council,1587;Canadian Press,2013"
https://theconversation.com/residential-school-literature-can-teach-the-colonial-present-and-imagine-better-futures-120383,"Parliament Hill,704;Stephen Harper,801;Cindy Blackstock,1381;Pam Palmater,1617;Reconciliation Commission,1992;Indian Residential Schools,3750;Gerald Stanley,4399;Colten Boushie,4432;Marrow Thieves,4492;Cherie Dimaline,4513;Marrow Thieves,4784;Cormorant Books,4839;Marrow Thieves,4862;Billy-Ray Belcourt,5262;Marrow Thieves,5366;Colten Boushie,5838;Seven Fallen,5931;Seven Fallen Feathers,5978;Thunder Bay,6071;First Nations,6146;Thunder Bay,6168;Seven Fallen Feather,6337;Anansi Press,6381;Thunder Bay,6536;Thunder Bay,7059;Brayden Bushby,7106;Barbara Kentner,7261;Barbara Kentner,7420;Colton Boushie,7439;Thunder Bay,7689;United Nations Declaration,8379"
https://globalnews.ca/news/7065708/roy-little-chief-siksika-first-nation-dead/,"Well-known Indigenous,22;Siksika First Nation Roy Little Chief,100;Linda Little Chief,186;Queens Golden Jubilee Medal,412;First Nations,466;Siksika First Nation,550;Eagle Rib,603;Siksika First Nation,741;Indian Association,941;Southern Director,1016;American Indian Movement,1048;First Nations,1225;Siksika Police,1809;Gordon Yellow Fly Memorial Arbour,1997"
https://globalnews.ca/news/6285980/sask-first-nations-child-welfare/,"Sovereign Indigenous Nations,47;First Nations,409;Bobby Cameron,516;First Nations,535;First Nations,681;Bobby Cameron,1064;First Nations,1245;Kyle Benning,1380;Premier Scott Moe,1450;Indigenous Services,1811"
https://globalnews.ca/news/10516673/robert-picton-victims/,"Robert Pickton,102;Robert Pickton,247;Catherine Urquhart,424;Marilyn Slett,550;Heiltsuk Tribal Council,581;Bella Bella,596;Service Canada,1200;Port-Cartier Institution,1324;Robert Pickton,1911;Robert Pickton,1995;Red Dress Alert,2103;Port Coquitlam,2259;Lynn Papin,2752;Georgina Papin,2785;First Nations,3448"
https://bc.ctvnews.ca/it-hurts-first-nations-leader-says-little-change-for-women-s-safety-since-pickton-murders-1.6896051,"Robert Pickton,102;Marilyn Slett,238;Heiltsuk Tribal Council,271;Bella Bella,286;Service Canada,875;Port-Cartier Institution,999;Red Dress Alert,1560;Port Coquitlam,1716;Lynn Papin,2172;Georgina Papin,2205;First Nations,2713"
https://saskatoon.ctvnews.ca/fsin-calls-for-1-8-b-to-implement-child-welfare-bill-1.4762121,"First Nation,610;Sovereign Indigenous Nations,700;Chief Bobby Cameron,728;David Pratt,1249;Indigenous Services Canada,1341;Rola Tfaili,1366"
http://theconcordian.com/2020/10/putting-the-lib-in-glib/,"Prime Minister Justin Trudeau,149;George Floyd,845;Black Lives Matter,893;Prime Minister,1253;Prime Minister,1494;First Nations,1583;First Nations Policing Program,1686;Safety Canada,2475;First Nations,3816"
https://www.cbc.ca/news/politics/miller-fishery-dispute-1.5763402,"Indigenous Services Minister Marc Miller,41;Nova Scotia,153;First Nations,334;Services Minister Marc Miller,721;Nova Scotia,767;Canadian Press,850;Nova Scotia,948;Nova Scotia,1530;Andrew Joyce,2286;First Nations National Chief Perry Bellegarde,3072;Nova Scotia Mi'kmaw Chiefs,3326;Terrance Paul,3415;Southwest Nova,3778;Supreme Court,4527;Scotia Premier Stephen McNeil,4834"
https://www.thewhig.com/news/local-news/lovelace-featured-at-first-of-four-queens-indigenous-solidarity-conversations,"Ian Fanning,13;Robert Lovelace,48;Mitchell Hall,74;Ian Fanning,490;Mitchell Hall,656;Ardoch Algonquin First Nation,951;Sharbot Lake,1616;Shabot Obaadjiwan Algonquin First,1876"
http://www.carillonregina.com/round-dance-held-to-remind-administration-who-they-harmed-with-clarke-invitation/,"Administration Humanities,201;Woodrow Lloyd,484;First Nations University,581;First Nations Student Association,1216;Karlene Pruden,1238;Little Saskatchewan First Nation,1276;Tracie Leost,1321;George Elliott Clarke,2063;Richard Kleer,2257;Indpride Award,3343;First Nations Student Association,3760;Pamela George,3873;Colten Boushie,4896"
https://www.humboldtjournal.ca/joyce-echaquan-s-death-highlights-systemic-racism-in-health-care-experts-say-1.24214944,"Joyce Echaquan,39;Yvonne Boyer,828;Metis Canadian,850;Joyce Echaquan,980;Carol Dube,1118;British Columbia,2645;Canadian Indigenous,3129;Brian Sinclair,3328;Jane Logan McCallum,3847;Munsee Delaware Nation,3891;Native Women,4452;Premier Francois Legault,5047;Genevieve Guilbault,5160;Though Quebec,5600;George Floyd,6333;Black Lives Matter,6407;Canadian Press,6702"
https://infotel.ca/newsitem/mba-death-investigation/cp361587624,"Geraldine Malone,101;Linda Beaulieu,191;Manitoba Chiefs,374;Winnipeg Thursday,402;Manitoba Chiefs,452;Jaeda Vanderwal,787;Natalie Beaulieu,1049;Manitoba Chief,1146;Jay Murray,1350;First Nations Police Service,2268;Sandy Bay First Nation,2323;Linda Beaulieu,2470;Elyssa McIvor,2579;Chief Danny Smyth,4092;Chief Arlen Dumas,4155;Manitoba Chiefs,4190;Tina Fontaine,4237;Canadian Press,4692"
https://www.cbc.ca/news/canada/manitoba/jaeda-vanderwal-death-family-winnipeg-police-probe-1.5430286,"Jaeda Vanderwal,166;Natalie Beaulieu,428;Manitoba Chief,525;Jay Murray,729;First Nations Police Service,1826;Sandy Bay First Nation,1881;Linda Beaulieu,2028;Elyssa McIvor,2137;Elyssa McIvor,2938;Chief Danny Smyth,3786;Chief Arlen Dumas,3849;Manitoba Chiefs,3884;Tina Fontaine,3931;Red River,4005"
http://www.kelownadailycourier.ca/news/national_news/article_b9cb2c44-bd0f-5d65-9a6a-7c971f572d26.html,"Jaeda Vanderwal,178;Natalie Beaulieu,449;Manitoba Chief,546;Jay Murray,750;First Nations Police Service,1704;Sandy Bay First Nation,1759;Linda Beaulieu,1906;Elyssa McIvor,2024;Chief Danny Smyth,3609;Chief Arlen Dumas,3672;Manitoba Chiefs,3707;Tina Fontaine,3754;Canadian Press,4218;Geraldine Malone,4279"
https://infotel.ca/newsitem/amber-alert-criticism/cp1535254891,"Royal Canadian Mounted Police,179;Friday April,252;Amber Alert,326;Nova Scotia,372;Darryl Dyck,475;Royal Canadian Mounted Police,534;Friday April,607;Amber Alert,681;Nova Scotia,727;Amber Alert,924;Nova Scotia,1058;Amber Alert,1291;Native Women,1463;We'koqma'q Mi'kmaq First Nation,1565;Mira River,3817;Cape Breton,3832;Canadian Centre,3898;Child Protection,3919;Amber Alert,3936;Lisa Croteau,4188;Amber Alert,4527;Cape Breton,4724;Nova Scotia,4923;Nova Scotia,5297;Canadian Press,5521"
https://kractivist.org/36-year-old-iranian-scientist-ghanimat-azhdari-spent-her-life-fighting-for-indigenous-voices-in-conservation/,"Ghanimat Azhdari,17;Indigenous Qashqai,83;Ukrainian Airlines Flight,243;Ukraine International Airlines Flight,683;Jimmy Thomson Jan,762;Biological Diversity,1027;Indigenous Qashqai,1713;Faisal Moola,2124;Holly Jonas,2982;Ukraine International Airlines,3477;Biological Diversity,4252;Sharm El Sheikh,4278;Natasha Bye,4422;Agricultural Organization,5731;United States,6088;United Kingdom,6127;South Africa,6158;Miawpukek First Nation,6833;Parks Canada,6850;Biological Diversity,7281;Mohammad Taghi Farvar,9277"
https://www.cbc.ca/news/canada/north/moose-management-fred-tomatuk-cree-algonquin-verna-polson-1.5426151,"Some Indigenous,16;Cree Trappers Association,356;Cree Trappers Association,685;Algonquin Anishinabeg Grand,907;Algonquin Anishinabeg Nation Tribal Council,962;Algonquin Anishinabeg Grand Chief Verna,1434;Anishinabeg Nation Tribal Council,1542;Des For,1617;Des Parcs,1656;Fred Tomatuk,1731;Cree Trappers,1769;Des For,1918;Des Parcs,1957;Cree Trappers Association,2144;Des For,2983;Des Parcs,3022"
https://globalnews.ca/news/6629111/indigenous-artifacts-kitchener-road-closure/,"Fischer-Hallman Road,279;Wood Environment,410;Infrastructure Solutions,437;First Nation,478;Chair Tom Galloway,880;Hallman Road,1188;Pointe-Claire Village,1494;Mayor Berry Vrbanovic,2348;Fischer-Hallman Road,2504"
https://vancouverisland.ctvnews.ca/grizzly-bear-death-prompts-call-for-changes-to-wildlife-act-1.4764126,"Vancouver Island,95;Officer Service,164;North Coast,224;Sea Wolf Adventures,282;Alert Bay,1651;Wildlife Act,2572;Wildlife Act,3305;First Nations,3396"
https://www.internetsociety.org/blog/2020/10/launching-the-first-ever-virtual-indigenous-connectivity-summit/,"Indigenous Connectivity Summit,175;Tribal Priority Window,1304;Federal Communications Commission,1426;Tribal Priority Window,1471;Matthew Rantanen,1896;Southern California Tribal Chairmen,1935;Geoffrey Blackwell,1975;Irene Flannery,1999;Digital Opportunity Equity Recognition,2094;Geoffrey Starks,2144;Tribal Priority,2242"
https://vancouversun.com/opinion/op-ed/robin-junger-b-c-s-new-undrip-act-more-questions-than-answers,"Indigenous Peoples Act,86;United Nations Declaration,629;Indigenous Peoples,665;British Columbia,1092;Mineral Tenure Act,1230;Forest Act,1250;Natural Gas Act,1293;Supreme Court,2004;First Nation,3253;Supreme Court,3526;Supreme Court,3940"
https://theprovince.com/opinion/letters/letters-to-the-editor-june-22/wcm/9ec0d9f7-3a93-453d-a20f-019d6f4ef51b,"Fort Battleford,325;First Nations,378;Commissioner Edgar Dewdney,629;Prime Minister Macdonald,730;Montreal Canadiens,843"
https://infotel.ca/newsitem/cda-us-protests-indigenous/cp1804700255,"Indigenous Peoples,20;Capitol Monday,311;Brynn Anderson,401;United States,510;Black Lives Matter,686;New Brunswick,1623;First Nation,1673;Canadian Press,1735"
http://www.capebretonpost.com/lifestyles/local-lifestyles/indigenous-peoples-day-celebrating-canadas-first-peoples-464424/,"National Indigenous Peoples Day,49;First Nations,492;First Nations,583;First Nations,872;First Nations,1169;National Truth,2069;Reconciliation Commission,2135;Idle No More,2452;Reconciliation Commission,2674;Reconciliation Commission,2724;Minister Justin Trudeau,2841;Supreme Court,3104;Minister Justin Trudeau,3526;Northern Affairs Canada,3591;Jane Philpott,3638;Indigenous Services,3670;Carolyn Bennett,3690;Crown-Indigenous Relations,3729;Indian Act,3813;Sixties Scoop,4027;Sixties Scoop,4057;United States,4253;National Inquiry,4499;National Inquiry,4557;Murdered Indigenous Women,4600"
